sample,feature,shap
31,ST slope,-0.1382744680497258
32,age,0.009735351732624863
32,sex,0.006338806783444635
32,chest pain type,-0.11854001031955005
32,resting bp s,-0.02788548855909959
32,cholesterol,0.009922011477248607
32,fasting blood sugar,-0.009639626960561368
32,resting ecg,-0.0298229655899988
32,max heart rate,-0.026387438199738263
32,exercise angina,-0.0027444048899270745
32,oldpeak,0.024988857502660094
32,ST slope,0.17368655346011622
33,age,-0.014963447063732649
33,sex,-0.0006989177819335232
33,chest pain type,-0.08436064640246596
33,resting bp s,0.05673435744553838
33,cholesterol,-0.009548707819164034
33,fasting blood sugar,-0.009546736631683359
33,resting ecg,0.018509641112933812
33,max heart rate,-0.02832239025837874
33,exercise angina,0.030766694391404375
33,oldpeak,0.033723677282828615
33,ST slope,-0.16820548385170728
34,age,0.01848219663754591
34,sex,0.014439015072856538
34,chest pain type,0.1337223608292827
34,resting bp s,0.0060489342526855346
34,cholesterol,-0.009683531377182229
34,fasting blood sugar,-0.0032328826418976226
34,resting ecg,-0.011258454067945612
34,max heart rate,0.02224383120435371
34,exercise angina,0.04246515160865869
34,oldpeak,0.021406731763942706
34,ST slope,0.15954965586680597
35,age,0.01180143532993265
35,sex,0.016332284468617366
35,chest pain type,0.09536809214005608
35,resting bp s,-6.629919149688695e-05
35,cholesterol,0.03719435824014113
35,fasting blood sugar,-0.00865036775071307
35,resting ecg,0.0118473655725403
35,max heart rate,0.025521107155363248
35,exercise angina,0.02715586225032284
35,oldpeak,-0.007657071156798782
35,ST slope,0.18877454495657178
36,age,0.008319856817496488
36,sex,-0.12680520670021586
36,chest pain type,0.06036434953698104
36,resting bp s,-0.009941674531154411
36,cholesterol,-0.02789028014388951
36,fasting blood sugar,-0.02528131175838348
36,resting ecg,-0.02253032868010624
36,max heart rate,-0.007811279882174734
36,exercise angina,-0.029393821310107926
36,oldpeak,-0.02272866186628512
36,ST slope,0.15149768632792776
37,age,-0.008307934778538015
37,sex,-0.0003880687217942884
37,chest pain type,-0.06987780018497312
37,resting bp s,-0.004501305205494837
37,cholesterol,0.006383593527075947
37,fasting blood sugar,-0.016227612860120432
37,resting ecg,-0.025721242005270047
37,max heart rate,-0.01013126520822342
37,exercise angina,-0.027240568691044482
37,oldpeak,-0.0709195102226424
37,ST slope,-0.24843593962437657
38,age,-0.003038183982684888
38,sex,-4.205125416165134e-05
38,chest pain type,-0.20080696573946355
38,resting bp s,-0.014039576724784512
38,cholesterol,-0.01862999919695137
38,fasting blood sugar,-0.008829356765274878
38,resting ecg,-0.02497937874193678
38,max heart rate,-0.02606779422838581
38,exercise angina,-0.002368574221862045
38,oldpeak,-0.012583741057241941
38,ST slope,0.15580899324961037
39,age,0.015047256671312018
39,sex,-0.0055402212908118465
39,chest pain type,-0.056289668181666495
39,resting bp s,-0.030674102962245375
39,cholesterol,0.007142396345740061
39,fasting blood sugar,-0.00961590681505625
39,resting ecg,-0.025671615427613443
39,max heart rate,-0.016966026420168246
39,exercise angina,-0.011774208834999543
39,oldpeak,0.004425788931702606
39,ST slope,0.19450355622937957
40,age,-0.04732762472839932
40,sex,-0.0012499669614849374
40,chest pain type,-0.06525500953431303
40,resting bp s,0.0072675738455730225
40,cholesterol,0.0031625858413319046
40,fasting blood sugar,-0.01632566460110255
40,resting ecg,-0.027587588994458883
40,max heart rate,-0.007292369628695815
40,exercise angina,-0.036828665001450815
40,oldpeak,-0.09260362432925036
40,ST slope,-0.1928099352187341
41,age,-0.016610594824331856
41,sex,0.01599273721417637
41,chest pain type,0.1669075433407822
41,resting bp s,-0.0022957288840258177
41,cholesterol,0.04680257618394684
41,fasting blood sugar,0.029397652494781774
41,resting ecg,-0.011007471578310992
41,max heart rate,-0.0052438115823029135
41,exercise angina,0.03576676467883835
41,oldpeak,0.0003119387854044026
41,ST slope,0.13737289164067604
42,age,-0.055707798420955336
42,sex,0.004594020123596758
42,chest pain type,0.08409510762215336
42,resting bp s,-0.010779720119270707
42,cholesterol,-0.002731928787414854
42,fasting blood sugar,-0.02095690419960519
42,resting ecg,-0.016321369401096547
42,max heart rate,0.0261334989401005
42,exercise angina,-0.03664194757841938
42,oldpeak,-0.0735095872232188
42,ST slope,-0.20419458716245936
43,age,-0.010608365242479725
43,sex,0.0012296587869974908
43,chest pain type,-0.07396936156576164
43,resting bp s,0.04553662252832674
43,cholesterol,-0.00416208280053449
43,fasting blood sugar,-0.007213307077522531
43,resting ecg,-0.01776868415212195
43,max heart rate,0.006662269099271835
43,exercise angina,0.06158758087791665
43,oldpeak,-0.06669587040800055
43,ST slope,-0.18191737877057687
44,age,-0.01127592528705026
44,sex,-0.12641786509865874
44,chest pain type,0.09819753963236812
44,resting bp s,-0.019721419857965404
44,cholesterol,-0.019055180901237197
44,fasting blood sugar,-0.016660657371259345
44,resting ecg,-0.00998360522463835
44,max heart rate,0.02418165125658503
44,exercise angina,0.051883824822200254
44,oldpeak,0.019841152585368196
44,ST slope,0.14090255903159507
45,age,0.005394808187837713
45,sex,0.020509467109622852
45,chest pain type,0.1476194804844208
45,resting bp s,0.0007363408478824647
45,cholesterol,-0.00534261265487475
45,fasting blood sugar,-0.00916102030181326
45,resting ecg,0.016424736901274654
45,max heart rate,-0.011922627751076715
45,exercise angina,0.043708213757539895
45,oldpeak,0.0041986579952445
45,ST slope,0.13327515327392397
46,age,0.019608737037089232
46,sex,0.0003675433606642623
46,chest pain type,-0.011528410898779092
46,resting bp s,0.0019271050546465932
46,cholesterol,0.013191993406004951
46,fasting blood sugar,-0.003859204733387805
46,resting ecg,0.04438760719322053
46,max heart rate,-0.012200042574794446
46,exercise angina,-0.0037413224471678935
46,oldpeak,0.020616186676806314
46,ST slope,0.19297855954759152
47,age,-0.008422302085494406
47,sex,0.0058230234514841635
47,chest pain type,-0.05398454721478693
47,resting bp s,0.010906542312964925
47,cholesterol,0.000443532101705462
47,fasting blood sugar,-0.0020515096149789002
47,resting ecg,-0.013333369115841955
47,max heart rate,-0.021815259141151965
47,exercise angina,0.016828787481312907
47,oldpeak,0.030390500712725303
47,ST slope,0.20415341833552417
48,age,-0.029441079993352354
48,sex,-0.03595376728338457
48,chest pain type,-0.05324931858453181
48,resting bp s,-0.011462865123716429
48,cholesterol,-0.016400173317233445
48,fasting blood sugar,-0.01652203717626805
48,resting ecg,-0.03962996727241904
48,max heart rate,-0.00754213074586554
48,exercise angina,-0.040147094691523486
48,oldpeak,-0.069960658518439
48,ST slope,-0.2021746797729293
49,age,0.09367644680490499
49,sex,-0.008819267773502306
49,chest pain type,-0.05856296582534909
49,resting bp s,0.019424404404003396
49,cholesterol,0.0003316444442542326
49,fasting blood sugar,-0.004891244160740909
49,resting ecg,-0.031212701050200485
49,max heart rate,0.00791000759887095
49,exercise angina,-0.00738905070758788
