sample,feature,shap
13,chest pain type,0.09375965570906422
13,resting bp s,-0.034660667879013174
13,cholesterol,-0.004780345487070247
13,fasting blood sugar,0.05795427537083216
13,resting ecg,0.04641779053137155
13,max heart rate,-0.007952372138491152
13,exercise angina,0.06547315382070307
13,oldpeak,0.012740724954850619
13,ST slope,0.11645990163973455
14,age,-0.003258888479468459
14,sex,0.03033279026304731
14,chest pain type,0.1272182683632386
14,resting bp s,0.002030159413393713
14,cholesterol,0.0051978043409580755
14,fasting blood sugar,0.0762020547382658
14,resting ecg,-0.009526056547510235
14,max heart rate,0.015267981060983881
14,exercise angina,0.070109403228463
14,oldpeak,0.042164767024787164
14,ST slope,0.09426171659384106
15,age,-0.01110097849284212
15,sex,0.012368860122815108
15,chest pain type,0.10458482805546103
15,resting bp s,-0.02863450376371447
15,cholesterol,-0.009333448033825043
15,fasting blood sugar,0.02752240150734219
15,resting ecg,-0.035251241595739134
15,max heart rate,0.05004178480443175
15,exercise angina,0.03184136604956428
15,oldpeak,0.026489940904442438
15,ST slope,0.102236008216673
16,age,-0.004411264733122448
16,sex,0.00031096949887999246
16,chest pain type,-0.30512088389086184
16,resting bp s,0.0008872269369060209
16,cholesterol,0.008312692546836822
16,fasting blood sugar,-0.02366694698243353
16,resting ecg,-0.05020684609222011
16,max heart rate,-0.020660496568405174
16,exercise angina,0.04601162755764324
16,oldpeak,-0.023982263406224075
16,ST slope,-0.10448355336318402
17,age,0.009715364572983736
17,sex,0.029454030203801128
17,chest pain type,0.07952313399605068
17,resting bp s,-0.0054100284605528666
17,cholesterol,-0.021377309533393667
17,fasting blood sugar,-0.00851287017753628
17,resting ecg,-0.02805317782755288
17,max heart rate,0.010719561068719378
17,exercise angina,0.12376007686663401
17,oldpeak,-0.005831324375990333
17,ST slope,0.13692344324800915
18,age,-0.0076901092254263595
18,sex,0.013088052840537783
18,chest pain type,-0.07873013014656818
18,resting bp s,-0.010678532160720863
18,cholesterol,-0.003379818116212086
18,fasting blood sugar,-0.00320438588573452
18,resting ecg,0.017449791846128195
18,max heart rate,-0.01565401036339967
18,exercise angina,-0.03267225926372683
18,oldpeak,0.11701079141260613
18,ST slope,0.1845382605489413
19,age,0.03456042464284909
19,sex,-0.017546861793016295
19,chest pain type,-0.038985885934524775
19,resting bp s,-0.013073358378284092
19,cholesterol,0.026375651895228242
19,fasting blood sugar,-0.02101606100926981
19,resting ecg,-0.0584555018839388
19,max heart rate,0.026353414836344895
19,exercise angina,-0.057223752413680856
19,oldpeak,-0.02666785964569302
19,ST slope,-0.1607371643631224
20,age,0.011068407742717886
20,sex,-0.011574952833230224
20,chest pain type,-0.07266424438077926
20,resting bp s,0.000737871860116569
20,cholesterol,0.013895186559276714
20,fasting blood sugar,-0.010318474502719813
20,resting ecg,-0.05889177193588589
20,max heart rate,0.02726890514337098
20,exercise angina,0.007754647604671458
20,oldpeak,0.01734818835745954
20,ST slope,0.19328795541965127
21,age,0.036192267934915125
21,sex,-0.10156512610635036
21,chest pain type,0.05037888420134514
21,resting bp s,0.007207990597514937
21,cholesterol,0.029214898241114055
21,fasting blood sugar,-0.014407769041027104
21,resting ecg,-0.010013502257114814
21,max heart rate,-0.005903439609683392
21,exercise angina,0.1071414239629261
21,oldpeak,-0.008925050918097683
21,ST slope,0.12653882201544486
22,age,0.03082428331242118
22,sex,0.04034295927453895
