sample,feature,shap
16,sex,0.01229092256125503
16,chest pain type,0.08048266884659004
16,resting bp s,0.013161763089179088
16,cholesterol,0.0018663986040480887
16,fasting blood sugar,-0.017987993439508892
16,resting ecg,0.016826629836686063
16,max heart rate,0.00046926269086644545
16,exercise angina,0.06084182716020977
16,oldpeak,0.0443894899148419
16,ST slope,0.18441766121772601
17,age,0.02860644900319738
17,sex,0.014623818575293976
17,chest pain type,0.08585568673918667
17,resting bp s,0.002527888373114417
17,cholesterol,-0.001561187973748453
17,fasting blood sugar,-0.019321024261003638
17,resting ecg,-0.008127412435165212
17,max heart rate,-0.003766724207701297
17,exercise angina,0.06546171449286045
17,oldpeak,-0.01572846659516461
17,ST slope,0.18586585462210822
18,age,0.022705448296788028
18,sex,0.01440743486684685
18,chest pain type,-0.03894768740687429
18,resting bp s,-0.003458615823741392
18,cholesterol,-0.002416799985471396
18,fasting blood sugar,-0.02794961300077933
18,resting ecg,-0.010261955087924178
18,max heart rate,0.0013871360207632455
18,exercise angina,-0.0357838998105418
18,oldpeak,-0.0002779126683005741
18,ST slope,-0.17758678212669507
19,age,0.0013846959217185804
19,sex,0.013608795278311034
19,chest pain type,-0.03872219140187548
19,resting bp s,0.0022939466214309335
19,cholesterol,0.004243608811261623
19,fasting blood sugar,-0.027004838452744647
19,resting ecg,-0.009791686677469427
19,max heart rate,-0.004547286883245882
19,exercise angina,-0.036276237281408726
19,oldpeak,-0.026583232983678373
19,ST slope,-0.17897974140922018
20,age,0.023779273409353957
20,sex,0.014576016685405493
20,chest pain type,0.03271876066400264
20,resting bp s,0.00020533834903966954
20,cholesterol,0.00013795847407691416
20,fasting blood sugar,-0.020321075472349896
20,resting ecg,0.018895597661779697
20,max heart rate,-0.002319455177910075
20,exercise angina,0.0649253802764904
20,oldpeak,0.002128077752166822
20,ST slope,0.19292279371799642
21,age,-0.04021640419833038
21,sex,-0.04234079525528076
21,chest pain type,-0.03634309873870153
21,resting bp s,-0.007526248021784217
21,cholesterol,0.0037096886906531255
21,fasting blood sugar,-0.024478221558587403
21,resting ecg,-0.008825054170137434
21,max heart rate,0.0014806080273738218
21,exercise angina,-0.03149814289168833
21,oldpeak,-0.023713803039523154
21,ST slope,-0.1810889754658451
22,age,4.0820367192233905e-06
22,sex,0.014284984899505497
22,chest pain type,0.030999689648613875
22,resting bp s,0.006346839875637701
22,cholesterol,0.00014535959785148096
22,fasting blood sugar,-0.0202230267112198
22,resting ecg,0.005176376379884067
22,max heart rate,-0.001708396648961938
22,exercise angina,0.06644231837575185
22,oldpeak,0.03742447631450039
22,ST slope,0.19159130771138924
23,age,0.013611037856114238
23,sex,0.010399309142377867
23,chest pain type,-0.0548411442496079
23,resting bp s,-0.0030364083598062373
23,cholesterol,0.001974662912010614
23,fasting blood sugar,0.05117640368909293
23,resting ecg,0.0038592763816520923
23,max heart rate,-0.0030570529366746604
23,exercise angina,-0.01884414689306528
23,oldpeak,0.010076899592953497
23,ST slope,0.39828541914758187
24,age,-0.015242488792591321
24,sex,0.016272198633908733
24,chest pain type,-0.15482471971659442
24,resting bp s,-0.0033249626551115036
24,cholesterol,-0.004863880559251049
24,fasting blood sugar,-0.025200057852174437
24,resting ecg,0.005829980864560007
24,max heart rate,0.003818529909560819
24,exercise angina,0.07533539892870993
24,oldpeak,0.01837209883849803
24,ST slope,0.18923013694989962
25,age,0.002864730585830094
25,sex,0.013682255584206302
25,chest pain type,0.07730762615752476
25,resting bp s,-0.007004370666646601
25,cholesterol,0.0015889741597442835
25,fasting blood sugar,0.06182495369208488
25,resting ecg,-0.006919952312544593
25,max heart rate,-0.0015197942245137122
25,exercise angina,0.05976981383321133
25,oldpeak,0.002409107041272108
25,ST slope,0.1790697102327537
26,age,-0.04329219895796633
26,sex,0.015446950830095238
26,chest pain type,-0.16932800151526214
26,resting bp s,0.014201936486170423
26,cholesterol,0.0035905646182355392
26,fasting blood sugar,-0.027783373746214788
26,resting ecg,-0.010675014653116517
26,max heart rate,0.00454771921508239
26,exercise angina,-0.035941065318847686
26,oldpeak,-0.02843383458382057
26,ST slope,0.1668456912871676
27,age,0.008915647321211851
27,sex,0.014864414925488687
27,chest pain type,0.0250547198457414
27,resting bp s,-0.0035885801184024676
27,cholesterol,0.004942542203112797
27,fasting blood sugar,-0.028461133831438615
27,resting ecg,-0.01031211278026752
27,max heart rate,0.002403442863878694
27,exercise angina,-0.03636807840605608
27,oldpeak,-0.027687467146503275
27,ST slope,-0.1768179582220819
28,age,-0.005713286922531824
28,sex,0.013373433658561987
28,chest pain type,-0.1613634839527154
28,resting bp s,0.013079662877007186
28,cholesterol,0.002552743148216114
28,fasting blood sugar,-0.026728320468259407
28,resting ecg,-0.009510477326172963
28,max heart rate,-0.003609528377334002
28,exercise angina,0.0645052046010793
28,oldpeak,-0.025909019643086298
28,ST slope,-0.1743981401969166
29,age,-0.012297860107851364
29,sex,0.013328927679237995
29,chest pain type,-0.03825298353510326
29,resting bp s,0.007349377658699943
29,cholesterol,-0.0032698058751219248
29,fasting blood sugar,-0.026292013990593523
29,resting ecg,-0.00962025253269975
29,max heart rate,-0.0025149365149546364
29,exercise angina,-0.03502781152231488
29,oldpeak,-0.026746598105188816
29,ST slope,-0.18024107739530776
30,age,-0.016589857229418074
30,sex,-0.04990750557715746
30,chest pain type,0.02330232617106471
30,resting bp s,0.007751977939155585
30,cholesterol,-0.0042724234273428955
30,fasting blood sugar,-0.02736283416869863
30,resting ecg,0.02172451137687356
30,max heart rate,0.0019769016719335323
30,exercise angina,-0.03562883211314373
30,oldpeak,-0.01119215305635525
30,ST slope,-0.17851139963562415
31,age,-0.019733523773668354
31,sex,-0.05130278135796693
31,chest pain type,0.08810179407563329
31,resting bp s,0.013844138764128619
31,cholesterol,-0.0011089121073253685
31,fasting blood sugar,-0.027556895426456333
31,resting ecg,0.022323854743488573
31,max heart rate,0.002262926867680094
31,exercise angina,-0.035732681747448626
31,oldpeak,-0.028211796473861527
31,ST slope,-0.17579575920224544
32,age,-0.020932923245405452
32,sex,-0.052135187387364036
32,chest pain type,-0.1715934442860374
32,resting bp s,0.014132249342236457
