sample,feature,shap
13,sex,0.013720818084890382
13,chest pain type,0.0825658555940983
13,resting bp s,-0.025143400860050465
13,cholesterol,0.005854733403368599
13,fasting blood sugar,0.022631051314202327
13,resting ecg,-0.00745753657693747
13,max heart rate,0.0024956414348975223
13,exercise angina,0.03212807650091481
13,oldpeak,0.014489903557184734
13,ST slope,0.1582652319966128
14,age,0.002940792366593104
14,sex,0.02643826399889424
14,chest pain type,0.13145560387857738
14,resting bp s,0.003765140065423273
14,cholesterol,0.00917226128099874
14,fasting blood sugar,0.0572441225424838
14,resting ecg,0.005430215485647546
14,max heart rate,0.011136025152410103
14,exercise angina,0.029011553586125532
14,oldpeak,0.037958136079466756
14,ST slope,0.11948840019478063
15,age,0.01693296550468009
15,sex,0.01760233913881856
15,chest pain type,0.14117471146098742
15,resting bp s,-0.03159298645554512
15,cholesterol,0.0017846467966083463
15,fasting blood sugar,0.03299548064885917
15,resting ecg,-0.008795835849557574
15,max heart rate,0.020597443523991177
15,exercise angina,0.026546936487571914
15,oldpeak,0.024173319620051863
15,ST slope,0.1363138299897726
16,age,-0.007386393789573014
16,sex,0.005061788061654147
16,chest pain type,-0.24327103605649403
16,resting bp s,-0.005849392070234717
16,cholesterol,0.00727470875916001
16,fasting blood sugar,-0.012022909100004557
16,resting ecg,-0.014478990761530829
16,max heart rate,-0.011554234479386059
16,exercise angina,0.015081452141313543
16,oldpeak,-0.0005145171270854718
16,ST slope,-0.14408313151633814
17,age,0.01738331798326781
17,sex,0.016602455052966293
17,chest pain type,0.046766906113006323
17,resting bp s,0.00038822880261439135
17,cholesterol,-0.018907733717983495
17,fasting blood sugar,-0.00011426167370970881
17,resting ecg,-0.016721210901664448
17,max heart rate,-0.0006046301440553869
17,exercise angina,0.041180634012763034
17,oldpeak,0.0031333515020451528
17,ST slope,0.21315683780440584
18,age,0.006943040932072522
18,sex,0.01648082229504781
18,chest pain type,-0.07537972350974534
18,resting bp s,0.003767430224443403
18,cholesterol,0.009213752906105835
18,fasting blood sugar,0.005961540224332366
18,resting ecg,-0.009834079538096405
18,max heart rate,0.0004398294472587975
18,exercise angina,0.007610016576971031
18,oldpeak,0.00615810150622218
18,ST slope,0.22744300231224743
19,age,0.012146109717725753
19,sex,-0.03931597550451341
19,chest pain type,-0.03573685219431231
19,resting bp s,-0.001388935426047751
19,cholesterol,0.01702109367271701
19,fasting blood sugar,-0.008878045169821661
19,resting ecg,-0.015320377696853809
19,max heart rate,0.025017492734488327
19,exercise angina,-0.0495671935481767
19,oldpeak,-0.025075677765758586
19,ST slope,-0.23064232119105116
20,age,0.023156315030732486
20,sex,-0.00474956224188853
20,chest pain type,-0.05513903058522553
20,resting bp s,-0.0027234835659932684
20,cholesterol,0.0071457037319385235
20,fasting blood sugar,0.003931596852981197
20,resting ecg,-0.006438668706175283
20,max heart rate,0.023700190144025458
20,exercise angina,0.034141222281310904
20,oldpeak,0.01950389372337169
20,ST slope,0.22374633445972916
21,age,0.043188963798757085
21,sex,-0.0691094933094781
21,chest pain type,0.06354042575822223
21,resting bp s,0.007120462955459966
21,cholesterol,0.03656470409832256
21,fasting blood sugar,-0.008689951699295711
21,resting ecg,0.016018954142661627
21,max heart rate,-0.008380752088947119
21,exercise angina,0.09570394228882567
21,oldpeak,-0.0017145407196722238
21,ST slope,0.18674608788043706
22,age,0.019451303154141914
22,sex,0.036323935504340266
22,chest pain type,0.1283673783721475
22,resting bp s,0.0031694800083359584
22,cholesterol,0.004885437679721241
22,fasting blood sugar,-0.00756873537128905
22,resting ecg,-0.00942368808421687
22,max heart rate,0.009757942280678358
22,exercise angina,0.06691110154182411
22,oldpeak,0.002074802891404667
22,ST slope,0.1473888464244024
23,age,-0.02755327930533388
23,sex,0.03816387604625208
23,chest pain type,0.046034963775941816
23,resting bp s,0.002437607111378589
23,cholesterol,0.00943811194248716
23,fasting blood sugar,0.0620885608460641
23,resting ecg,0.027907051883130047
23,max heart rate,-0.0031338083505541596
23,exercise angina,-0.003330002024838639
23,oldpeak,-0.018232076893151258
23,ST slope,0.22952299625922015
24,age,-0.028622106270423
24,sex,-0.012048833233615455
24,chest pain type,-0.021261322659972232
24,resting bp s,0.00560619043972783
24,cholesterol,0.01216830603040803
24,fasting blood sugar,-0.004040590188640843
24,resting ecg,-0.012753216565751513
24,max heart rate,0.029888199271646158
24,exercise angina,-0.026641179345756293
24,oldpeak,-0.026083138159516732
24,ST slope,-0.2141690477842823
25,age,0.03173632482878802
25,sex,0.028300854703010633
25,chest pain type,-0.006696974273684289
25,resting bp s,0.006263078411630469
25,cholesterol,-0.002094603144078979
25,fasting blood sugar,-0.007955124759749695
25,resting ecg,-0.00041541785639040034
25,max heart rate,-0.017472944210303785
25,exercise angina,-0.07199819658071695
25,oldpeak,-0.04483994155826741
25,ST slope,-0.22487091586371646
26,age,-0.05330565238962819
26,sex,-0.12046251547528028
26,chest pain type,0.02025001429175553
26,resting bp s,0.015729692469497132
26,cholesterol,-0.015118071776295459
26,fasting blood sugar,-0.013783461794825213
26,resting ecg,0.03171333812987915
26,max heart rate,0.02449092670569309
26,exercise angina,-0.009835043266283492
26,oldpeak,0.0012655617965679408
26,ST slope,0.202236473024676
27,age,-0.0026367765137335934
27,sex,-0.03085595338082812
27,chest pain type,-0.11448518059639559
27,resting bp s,-0.007627313248906621
27,cholesterol,-0.009595454246040563
27,fasting blood sugar,-0.005074332995430019
27,resting ecg,-0.022042591862761172
27,max heart rate,-0.03466020984350651
27,exercise angina,-0.038066487569918914
27,oldpeak,-0.012276974910467633
27,ST slope,-0.11593735300158414
28,age,0.006137995985439172
28,sex,0.024620587667481483
28,chest pain type,0.03356252353777195
28,resting bp s,-0.00255252429922473
28,cholesterol,-0.011441847618998394
28,fasting blood sugar,-0.013754954081179731
28,resting ecg,-0.03525993209464389
28,max heart rate,-0.017222384224996966
28,exercise angina,0.09134603871478135
28,oldpeak,-0.015176806449679881
28,ST slope,-0.2075486001998855
29,age,-0.0012656734438682084
29,sex,0.040893910590116045
29,chest pain type,0.05915330491273799
29,resting bp s,0.013113536066372111
29,cholesterol,0.005084788408385969
29,fasting blood sugar,-0.006346986666704381
29,resting ecg,-0.005999850146436467
29,max heart rate,-0.004550913316994057
29,exercise angina,0.050159065759638764
29,oldpeak,-0.0019005087298633368
29,ST slope,0.18225720065098794
30,age,0.005843365131848973
30,sex,0.02436043915280795
30,chest pain type,0.10157576353983788
30,resting bp s,0.005914432339610952
30,cholesterol,0.004605452984319734
